latitude,longitude,date,crime_type,confidence_level,source
-47.13101025745848,69.7867487495858,2023-04-02,mining,high,news
-53.50447221009758,-31.68795829746614,2024-06-10,mining,low,news
-51.28359049444086,116.95420948365745,2023-03-13,poaching,medium,satellite
-1.7652108918735507,-153.0072551296322,2021-04-21,mining,high,report
71.85487698203801,-64.78448687682705,2021-08-23,poaching,low,satellite
-84.90406367160614,-121.11137468898853,2021-07-31,poaching,low,satellite
75.36418492662406,19.517305603053188,2023-05-11,poaching,low,satellite
82.02085914811369,-80.72328158245632,2020-07-20,mining,low,satellite
-66.4464213820655,52.07309687821723,2025-01-08,logging,high,satellite
-35.81102481515706,0.30004067018052183,2020-04-18,logging,low,report
28.08691664158374,-28.24959339171133,2024-07-18,mining,medium,satellite
-86.818045835887,26.949421737522044,2020-07-11,mining,low,report
31.173373663652185,108.20294218366075,2020-09-30,mining,medium,satellite
6.864683836093974,-162.72662698917472,2020-01-29,poaching,high,report
41.63395843169371,174.24984617001792,2020-01-19,poaching,high,news
-80.58117595952956,177.80959400527115,2020-10-05,pollution,medium,report
-30.596017062651534,98.87002816587398,2024-11-26,poaching,medium,satellite
26.01786707263105,-131.60854404771163,2023-02-25,logging,low,report
-75.50399680802926,-4.236155112425678,2024-10-10,pollution,high,news
-68.08182718196784,-53.91862509356095,2023-01-07,mining,high,satellite
29.17829605226079,-21.394092766026603,2024-08-26,pollution,high,satellite
-54.537132829616276,44.12760998693727,2025-06-23,logging,high,news
85.5242189094453,-72.71377038607052,2025-01-14,pollution,low,news
58.30427749059143,-113.98812221435143,2020-10-12,mining,medium,news
42.096039015924134,67.60795072301045,2020-07-23,logging,low,news
-84.72232401529108,-73.26889706000702,2025-01-08,mining,medium,report
12.262242716999097,58.834554032031946,2022-07-06,pollution,high,satellite
45.519854843744724,155.8032314839536,2024-10-21,mining,medium,satellite
-82.23365551701707,-125.88262879114745,2021-01-11,pollution,medium,news
-14.866465774139627,-154.4803768708335,2021-09-06,mining,medium,satellite
-53.825618814870886,110.51068549639893,2022-12-01,poaching,high,satellite
-11.23706749335912,179.1370041434672,2020-03-31,poaching,high,news
-74.43637371881597,-126.20562878461436,2022-07-24,pollution,low,report
2.352586173697759,-91.23438386496366,2024-06-12,mining,high,news
74.22892945445662,-103.73327610822069,2025-01-20,mining,medium,news
-65.51423295512953,28.785738185789427,2024-09-07,poaching,low,report
70.28955246152262,-26.685268037869093,2023-05-24,mining,high,news
-2.0498926294785065,21.138970363613765,2020-03-29,pollution,low,report
-69.3385090862279,165.61080045098447,2024-12-17,logging,medium,news
87.23211607810862,-125.92486311875473,2021-02-17,pollution,medium,satellite
-75.84325877681539,46.44215509098913,2024-11-12,logging,medium,satellite
62.40250474092278,130.07127787357888,2024-06-21,mining,low,satellite
9.730275133606298,-135.65778967459136,2020-05-20,poaching,medium,report
29.622702454689218,50.725855257515434,2023-12-20,mining,medium,satellite
-51.71175360281619,-156.09869245167388,2025-06-06,poaching,high,report
40.07687488072975,104.07315014700009,2025-03-09,pollution,low,satellite
-51.8331281545354,53.896302125397256,2024-11-11,pollution,low,news
-4.729871697359826,27.107525997398795,2022-06-16,mining,low,satellite
19.89179225011631,-42.6880034124903,2020-09-14,poaching,medium,satellite
-2.445303880043454,-47.21205352753728,2025-04-09,poaching,low,report
-33.343756154925224,-71.10611115776571,2021-12-23,mining,medium,news
-63.22019117692155,9.954342153330458,2020-05-29,poaching,low,news
71.6280047632828,1.6873604195447456,2022-08-15,mining,high,satellite
89.54739320028278,73.88709675579017,2021-05-06,pollution,low,news
-64.10211708631158,-17.85880482184126,2024-10-13,pollution,low,satellite
21.0763466627033,-165.27519630487882,2025-06-08,mining,low,news
-37.24968846580055,-141.90644467872477,2024-03-29,logging,high,report
-67.28199304640174,94.7363163751254,2022-08-26,logging,medium,report
-80.09565139918037,-153.75415180100157,2024-07-19,pollution,low,news
-8.929097066416034,-95.93080004921036,2024-04-06,mining,low,satellite
46.38905372505667,-35.02236549481151,2022-11-06,poaching,medium,report
-65.07700410187962,65.04201166155613,2021-11-14,pollution,low,satellite
55.72055978458306,-112.1610506585881,2024-06-26,pollution,medium,news
-82.93696332998864,89.65464158991506,2022-10-22,mining,medium,report
73.74299880256174,-143.2044350873921,2024-06-02,logging,low,report
-72.58172827259102,40.66771121512082,2022-01-23,mining,high,satellite
88.08860493909037,-69.96938547760854,2021-03-29,pollution,medium,news
-48.785622816543174,76.02477923506126,2023-06-03,pollution,low,news
-21.969682695208945,-147.99936500796215,2020-02-11,logging,low,satellite
1.3330236807572362,33.144060563332175,2022-02-20,poaching,low,satellite
11.784743913988905,148.34299633203915,2021-09-21,mining,low,news
-12.666284327240518,38.176544464845676,2023-12-24,logging,low,news
84.85461964497617,-29.40146340548546,2022-08-13,pollution,medium,report
-22.38102246450903,-39.75045850265076,2020-05-22,pollution,medium,report
51.98710100328174,99.53633080015976,2020-10-21,logging,high,report
10.281176549168578,-81.91316855333511,2023-06-08,logging,low,report
-8.185370888207913,-171.52056988980104,2022-10-14,pollution,medium,news
-77.15527243118699,171.2987491303207,2023-11-18,pollution,high,satellite
-53.3929684790224,-172.5634383394693,2021-03-13,poaching,medium,satellite
39.14129546389319,5.957244969486908,2025-03-02,pollution,high,satellite
-50.96320948257442,-40.578140716695316,2021-11-29,poaching,low,satellite
31.73829799496619,-161.46446560518976,2022-04-14,mining,medium,report
-15.235592952793553,165.02017705287744,2022-10-14,mining,low,report
79.5978396121107,70.3577073606049,2021-12-23,logging,medium,satellite
48.62241828571561,45.26057827904188,2024-06-27,pollution,low,report
-7.105930749338526,-144.3947420416521,2021-06-28,logging,high,satellite
19.382172138817523,-31.28250751354912,2025-02-26,poaching,medium,report
0.5723130197796138,14.242557366613283,2021-08-31,mining,medium,satellite
48.29937492248186,-81.93475484263344,2021-08-18,mining,low,report
13.733385631054063,104.79694971273159,2020-10-04,logging,medium,news
-21.11657064599042,161.78370806628186,2020-01-22,pollution,high,satellite
84.68889050144102,-161.97427375622883,2020-11-24,pollution,medium,news
8.158671266250408,29.66946804581218,2023-11-11,pollution,high,satellite
-74.85526804922564,-128.05678389860134,2021-10-18,logging,low,news
5.671332953719173,2.333891589492765,2021-08-12,logging,high,satellite
-76.93443321702009,-98.49344586500716,2025-02-13,pollution,low,news
19.917809655323268,9.104196509650166,2023-06-03,pollution,medium,news
33.685552522933364,-177.20975445981202,2021-09-30,logging,high,news
68.76190503229492,145.02345272314147,2020-12-30,poaching,low,report
87.06357749915583,-33.95974353497897,2024-09-25,pollution,low,report
9.689583996865366,60.81350295177734,2023-06-23,poaching,low,satellite
41.044375069034146,-45.53324456019587,2020-09-17,poaching,high,news
-18.05300791389341,155.86847028138567,2022-12-01,poaching,medium,report
-40.28328439314714,95.05189006222065,2020-09-03,pollution,low,satellite
-24.500822813931677,-69.35478159493736,2021-12-09,pollution,high,satellite
-63.92373342832897,-101.11663054605401,2023-05-07,logging,medium,satellite
-4.553936038426002,56.402186866572265,2020-06-21,logging,high,report
-47.39792109589086,-25.919190412723367,2021-08-19,poaching,low,news
53.40870874891448,-66.86747623210596,2023-06-07,poaching,low,news
-12.352024241356162,-159.5373014543802,2020-06-13,logging,high,news
6.810780111372367,-27.953452415909652,2025-02-04,mining,high,news
-16.93045338375913,132.2434100759735,2022-12-15,mining,low,satellite
26.814309925078703,16.44739421692691,2024-10-11,mining,high,satellite
57.86677784825142,-156.1027710195953,2022-04-19,logging,medium,news
58.564073151684795,168.279126746469,2024-07-02,mining,low,satellite
25.853728068909803,-35.18462597196341,2021-05-19,poaching,medium,news
-73.53813755409683,-50.36799878056624,2022-08-23,poaching,low,satellite
-4.497361296722943,-154.00027738158852,2022-12-13,pollution,high,news
12.965218869889114,161.86271279471407,2021-06-19,pollution,low,satellite
69.67742762388835,30.45668998422491,2023-12-26,poaching,high,news
-16.220406945937597,67.1100398967501,2024-01-02,logging,medium,report
56.309764842090516,92.53873041015652,2025-03-21,mining,high,report
-79.29283251947246,-83.42747335407168,2022-06-11,poaching,high,news
-66.49882654479998,58.65087991260819,2021-04-15,mining,high,report
67.52424810389724,-44.26405133742517,2022-03-30,logging,low,report
-14.070362567390077,-133.38320653141415,2022-10-31,poaching,low,news
74.02299102476115,-163.87919248303788,2021-07-25,poaching,medium,report
-27.562205788199307,-19.96088521134098,2020-02-03,poaching,medium,satellite
47.087608917811565,172.91148509766646,2023-08-10,poaching,medium,news
-86.38129768550955,150.2096449568927,2020-02-03,pollution,low,report
-60.77291076355868,72.69745376664031,2022-11-01,pollution,low,report
-55.77206847053307,79.61984372679797,2021-10-17,pollution,medium,report
4.542979685617269,-39.67809374849671,2024-12-28,poaching,high,news
47.01993175646851,72.98808916326686,2021-07-14,pollution,high,report
55.89012407008795,19.18557932131364,2025-01-14,poaching,low,report
-31.655370178473916,-63.80483710554333,2024-08-17,poaching,high,news
26.985951392147783,-32.574948847439714,2021-04-19,mining,medium,news
-6.131229202589665,52.60455735875408,2025-05-16,mining,high,news
-3.7887803198620986,54.36407688473369,2022-01-04,mining,high,satellite
-9.573931051360091,49.17460086611294,2024-07-17,poaching,high,news
-7.363787541521958,-36.193731197298575,2024-07-28,logging,high,news
33.429342262747014,-175.91612690758046,2025-05-21,mining,medium,news
62.182477335853264,-113.95472683558813,2021-10-14,pollution,low,satellite
-13.965019345949528,90.32142620922252,2020-03-14,logging,medium,news
29.25786665520033,-70.22965098869636,2022-12-07,mining,medium,news
83.65789376823204,119.37567136499729,2023-10-10,mining,low,satellite
-38.75095565185225,83.16509126320096,2024-09-08,poaching,high,satellite
-61.33987099278228,-97.84057274771047,2020-09-05,pollution,low,news
4.941457245403811,16.921799454789834,2022-07-27,pollution,medium,news
78.8963180839574,161.69999717868853,2024-02-09,logging,medium,report
-89.51824729017258,-1.1627996262887166,2022-08-23,mining,high,report
27.99052771929979,11.813680844781715,2021-03-21,poaching,medium,report
-25.961491061106727,70.35606206971457,2020-05-11,pollution,high,report
-58.74306018740191,130.8388771994638,2021-10-21,poaching,low,report
-18.26064463730954,-40.888185115017194,2022-07-06,logging,high,satellite
-34.203449084254515,-125.96303380111729,2021-05-26,mining,high,satellite
8.841344236479614,-9.545619891450912,2021-06-08,pollution,medium,news
-66.61494638192,-149.03406282517707,2021-12-10,pollution,high,report
-3.7736696314564853,-139.9116146061034,2022-06-22,poaching,high,satellite
87.31934281712708,-107.13125048973848,2021-10-09,logging,medium,report
15.91749966010373,114.3445437176124,2023-07-27,poaching,high,satellite
-79.82153990118552,-140.48808998937528,2021-12-16,pollution,medium,satellite
30.861469682508584,-74.68303520499606,2021-08-21,pollution,high,report
5.4466255669222505,175.64213702672345,2021-09-11,mining,high,satellite
0.5249578026669894,-140.7605147408044,2023-05-28,mining,medium,satellite
-65.37179230963068,-31.203498800621986,2025-06-18,poaching,medium,report
65.48948484940004,-134.85070936074794,2022-04-27,pollution,medium,news
43.362975610727005,89.42066064032537,2024-03-13,poaching,low,report
12.004174266927649,175.41410507736862,2020-05-15,mining,high,report
12.578911905875145,-149.36157997349486,2023-07-31,logging,medium,report
29.959344337148465,-75.40429999576477,2023-07-11,pollution,medium,report
-57.180870877218716,-145.4349761092606,2024-03-31,logging,medium,satellite
23.44062750968601,56.251960034416925,2023-01-22,mining,medium,news
-60.15840396878273,144.8671339476241,2020-05-15,pollution,low,report
-87.04553163343147,176.0644099812754,2024-02-05,poaching,medium,satellite
-51.138180692980384,-21.906271264449117,2021-02-20,pollution,medium,satellite
-17.579460168087365,120.63479302197084,2021-06-21,mining,low,news
-64.65968452957483,-107.99712814693322,2022-12-15,pollution,high,news
-38.736523281544784,82.73435590927642,2024-11-06,poaching,medium,report
5.330046116723324,-149.51926070280064,2022-06-24,poaching,high,report
-84.00075530317189,31.903740739011226,2023-05-09,pollution,low,news
9.194292096344498,143.36518109399628,2022-07-04,pollution,low,news
-3.2851598148943424,36.836530384787125,2021-08-16,mining,high,news
-51.488830123894424,12.019942076424883,2022-02-07,logging,high,satellite
18.537784110054503,-130.6499725449504,2023-05-01,poaching,low,satellite
-2.701668289229687,-75.28123140558775,2024-07-18,logging,low,report
12.815857785430993,171.97878969836324,2022-03-07,logging,low,report
51.682679499062175,-58.098904400361675,2021-07-04,pollution,high,satellite
72.70950498526315,150.4141207931242,2024-05-21,mining,low,report
-44.872564342938084,-11.653969434035247,2021-03-18,poaching,low,satellite
-13.20105739025989,-145.84348715700816,2021-10-07,poaching,high,report
-45.35721313344997,-45.864126040049456,2022-09-11,poaching,medium,report
63.59229578259681,175.1857986921474,2020-01-08,mining,medium,news
35.48014132093796,-0.8738597325448723,2022-10-18,pollution,high,news
-59.239070066405354,-135.16821651706996,2020-07-31,logging,high,satellite
16.634508339044075,-68.56326844055631,2020-12-06,logging,high,satellite
-35.50670300012179,-176.3598893307112,2025-01-20,mining,high,report
-84.40305243951485,-179.78640035672336,2020-02-19,logging,low,report
89.63258413214521,-6.035967836506188,2022-05-24,pollution,medium,satellite
59.51210990591031,107.6150577439036,2022-12-29,pollution,high,satellite
65.38860355536977,26.652976862165616,2024-07-25,logging,low,satellite
-48.74306709675879,132.58621064655017,2021-08-15,pollution,low,news
29.7824153817501,61.45630958940444,2022-06-21,poaching,high,news
-56.82414285231832,-134.173294931344,2023-04-22,poaching,high,report
68.52067314673445,163.2330199284063,2021-11-23,logging,medium,report
-28.23282053502119,59.17054558432196,2020-08-07,poaching,medium,news
77.5694227552122,-64.77643401922506,2024-09-07,poaching,low,satellite
43.94816079929433,-64.91222574769989,2020-01-23,mining,low,news
-27.168499012838154,-140.35594007251018,2022-01-18,logging,low,satellite
23.339224896369586,-158.4502300482084,2021-06-20,poaching,low,report
58.62756627436815,45.38365253817477,2022-05-14,logging,low,satellite
12.661947771045291,-59.824865989846586,2021-08-12,poaching,medium,news
-18.4712906032791,-30.472441102737918,2021-11-22,poaching,high,news
-65.17621560488844,165.3946340445931,2021-10-09,poaching,medium,report
-48.25607893826477,14.532391452676194,2023-06-23,mining,low,report
2.207032965470063,3.805832219021397,2024-10-04,poaching,medium,report
66.02591246188271,-153.5843246637098,2023-10-01,pollution,high,satellite
41.030602740614,-178.8522993003562,2024-02-10,pollution,high,satellite
67.83497477186327,21.840687161695854,2022-05-22,mining,high,satellite
-10.419935505944466,105.56852861904588,2022-06-28,mining,low,report
-14.15305537201499,149.73578533955737,2025-02-21,poaching,low,satellite
-72.79471309290668,-104.54043517384078,2021-01-20,mining,low,report
-72.15645621497409,132.7526429631859,2021-06-25,pollution,high,news
-49.17487897919192,53.22327005832361,2023-07-15,logging,medium,report
-0.6551505910104964,95.08646129479416,2023-09-16,pollution,low,news
36.287126091423715,102.74506007889624,2025-02-27,mining,high,report
-4.771769430074357,155.34717753438525,2023-08-05,pollution,low,satellite
-40.29836872652353,99.60889033612295,2024-05-15,poaching,low,satellite
55.987031719434015,172.11157827926542,2023-02-10,mining,high,report
-44.61965778338714,-173.34048989739463,2022-08-13,mining,low,satellite
-59.210251109347944,119.26317005210467,2021-11-13,mining,low,satellite
11.11213389766985,56.578057942557706,2023-12-29,logging,low,report
-36.85609545419903,121.22974181130365,2025-03-14,mining,low,news
-8.383884923328822,-27.345978308485456,2022-05-26,pollution,low,report
85.6980251413585,-40.843432631926106,2023-12-09,logging,low,news
74.88352245412892,-85.75760606902719,2020-05-03,pollution,low,report
0.36508307868209044,-88.10648261738088,2021-03-07,mining,low,report
11.66982517038771,3.7033354151388664,2022-05-29,mining,high,satellite
-4.977232305037816,29.071715163415263,2023-10-24,pollution,high,satellite
0.10024242063765598,82.93263540185825,2022-03-18,poaching,low,news
-54.47420357473011,154.18423078166478,2023-05-19,pollution,medium,satellite
-5.295116064624622,-107.58423479054986,2023-10-22,pollution,medium,news
-15.412166493366442,-126.63916633636507,2022-06-25,pollution,medium,news
31.603155986697118,-104.81479770972928,2022-06-11,mining,low,satellite
-88.57159486790906,-83.19441508984004,2020-07-06,logging,high,news
-5.747752030205348,-55.5267356125636,2025-04-18,poaching,medium,satellite
4.423293090770031,84.66898276999581,2021-05-08,poaching,low,satellite
-46.14481462668605,-39.42117371073661,2021-04-02,pollution,high,report
-23.140377427002434,-77.07129712539353,2022-03-16,logging,medium,report
20.904848015380352,-58.21875226957913,2023-08-04,mining,high,news
65.03434726471636,106.2100941446592,2024-01-10,mining,low,news
36.21940699000724,-156.83084084506862,2021-04-02,pollution,medium,report
14.605832047842355,165.38715583563248,2023-05-27,pollution,low,satellite
-0.00609099020357462,-13.492923719149502,2025-04-18,pollution,medium,news
88.9414463637114,176.21016720234945,2025-02-19,logging,medium,news
6.536017899878431,-163.4816305053549,2024-09-26,poaching,high,report
-85.34273691133123,97.2145238287959,2024-02-10,poaching,high,news
55.203478775225705,170.4004681107033,2023-03-20,mining,low,report
31.81841108300307,-57.61456968946027,2020-03-08,poaching,low,news
-32.711780224175094,39.70199383441795,2024-06-12,logging,low,report
-65.16384706653079,-133.656171328158,2024-11-15,logging,medium,news
-10.66363709266632,-19.423803689523083,2025-04-09,poaching,high,report
8.466738631902189,147.0520913218454,2023-03-05,poaching,high,report
-44.149373312925434,177.40391519888573,2023-05-11,logging,medium,report
-85.09273055774175,8.684605545520014,2021-02-20,logging,high,satellite
57.03812185491506,-164.77192049181727,2020-10-28,poaching,high,report
85.57681658254495,57.94120861797779,2025-02-27,poaching,high,report
-17.108938147848377,-16.374956176964275,2020-04-19,pollution,high,news
-57.1551656105523,-46.49635073124233,2025-03-19,logging,high,news
-4.125298332904819,-153.41437553633443,2021-01-17,logging,low,news
-47.63022467347123,-162.0990442038433,2024-03-26,poaching,low,news
-37.49743941412062,172.46968763100023,2024-06-06,logging,medium,report
23.601641106203317,-68.90650582348364,2022-11-17,pollution,high,report
41.622530346417506,-7.512415881284028,2024-06-30,pollution,low,news
20.773947562038586,118.79780176428744,2020-01-24,logging,high,report
-39.10639152225677,178.20020374353118,2022-06-02,poaching,medium,satellite
-10.942558784116784,9.615727635820804,2022-07-15,pollution,low,satellite
-85.74710333798998,-134.93336443151628,2025-03-03,logging,medium,satellite
66.51082548477874,-88.51954820729325,2023-10-03,mining,low,news
-37.71423075331469,-9.326137657804622,2020-03-30,logging,high,report
68.09793471452832,32.88313898337856,2022-01-14,logging,medium,report
65.55107029837026,137.25101256651567,2022-08-28,mining,low,satellite
16.814846958398874,-173.40671327956514,2020-09-28,poaching,low,report
8.77125879679302,114.9662860145508,2022-11-15,poaching,medium,satellite
33.1121143237135,145.5080381638141,2024-08-23,pollution,medium,news
85.4445908899167,116.409042255842,2023-11-21,poaching,high,news
81.49457044254615,-60.799485614608116,2020-11-13,poaching,high,news
72.26876894800529,-165.01720729269425,2024-12-21,poaching,low,report
64.59380407813546,70.36326408689763,2022-10-12,mining,medium,news
-85.50190334188629,-129.5647185360933,2024-08-01,poaching,high,satellite
-40.424723686906475,124.62735510338013,2020-01-16,pollution,high,news
66.81299157601336,-67.38438763633023,2021-06-03,pollution,low,news
-8.026951836012273,-16.849872129370425,2020-02-05,logging,medium,satellite
41.016587354426264,-1.0198957615482698,2025-05-23,pollution,high,news
-87.32414292509021,-132.84814019394898,2022-07-17,mining,medium,news
-71.91912772934114,40.05254319768346,2020-01-03,mining,high,report
-51.037682335470585,-1.114515948761948,2024-07-07,pollution,low,report
-47.730600871769,37.943731687465544,2023-11-25,logging,low,news
71.32676696801065,43.863910059826964,2022-03-07,logging,high,report
-28.610626990092022,79.96817552889866,2024-10-06,poaching,medium,news
9.380278947324314,137.37582200341035,2021-05-18,mining,low,satellite
-61.55805510717171,25.633452856651644,2024-09-15,logging,high,report
17.571684248615256,-149.6613754431133,2023-04-16,mining,low,news
11.642082466432953,138.2663085426119,2022-08-31,poaching,high,news
10.703425261969869,-125.11549514332913,2021-02-25,logging,low,report
38.98748749130175,-16.824292051701434,2022-07-15,mining,low,satellite
67.66675010406092,-76.52587995727589,2022-10-17,mining,high,report
39.85473331039202,141.4521188940892,2021-07-28,pollution,medium,news
59.293963525027124,74.97603189551154,2022-08-11,logging,high,report
-25.39347116383412,116.54783663513837,2024-04-12,logging,high,report
62.40851603805672,-124.71233865004807,2021-11-19,logging,low,satellite
10.279545632130805,133.7961395699794,2021-03-03,poaching,medium,report
62.66142160162917,3.2280600299261266,2022-01-30,poaching,low,report
-32.12034803232797,-144.87695540001633,2020-09-24,mining,medium,report
-18.246540047426706,-14.629405793341647,2021-11-27,mining,low,news
44.53337221660004,-152.03885799438558,2021-11-30,logging,medium,satellite
-8.54595787470761,8.986099887348217,2023-10-29,logging,low,news
70.89935822375696,30.73972811421885,2020-04-25,logging,high,news
62.86364528594112,85.8208746330659,2021-06-01,pollution,low,news
-43.648982799827714,-64.21446529011445,2021-10-22,poaching,medium,report
15.488739697491411,84.77550076665142,2021-04-21,logging,high,satellite
13.912582373572974,-130.42594047132707,2021-04-18,mining,low,report
-61.73091178566588,-119.05767506355069,2025-02-27,poaching,high,news
35.78612287220392,98.35376844116524,2021-11-21,poaching,high,news
-59.84884082771153,76.28435298686179,2022-12-15,mining,low,news
-7.515654666335138,73.91035403459387,2024-09-13,pollution,high,news
42.307691721243856,137.72261209032433,2024-09-26,logging,low,satellite
47.8143898009194,-130.40930366763678,2025-06-21,mining,low,report
-8.344556769403354,-128.448258233923,2023-10-22,pollution,medium,news
-84.12740119645457,90.6429102838265,2022-12-18,logging,low,news
-49.58994157694576,115.82202390160455,2021-02-20,pollution,low,report
-65.26350599527937,79.11418116120592,2023-04-25,pollution,medium,news
19.040453956783935,77.98593219563185,2024-09-24,mining,medium,satellite
-79.14428494007721,21.501612009995767,2020-02-17,logging,high,report
23.916837635894808,59.12788539751605,2024-12-29,mining,low,news
-43.7452709114326,0.1556737919702016,2024-02-19,poaching,medium,satellite
45.950863751196806,-91.44308845012813,2023-03-20,poaching,low,report
-66.9285407525799,-45.15605654457329,2024-11-01,logging,high,satellite
79.69043205802905,-54.763289660700636,2020-03-05,poaching,low,satellite
-2.1096746262303725,97.71169353172013,2020-03-23,pollution,low,report
-80.81944761809054,-177.58561560936852,2020-10-08,poaching,medium,report
12.042087818201367,116.65198360112646,2022-05-25,poaching,medium,report
7.18776380308266,46.9686906367497,2020-11-13,logging,high,report
20.876970766305774,-166.92247911682227,2022-02-02,logging,low,satellite
-38.1777314156925,41.01825827529561,2022-03-19,mining,low,satellite
73.12792102516661,-47.29405115869429,2021-05-24,poaching,medium,report
74.38301990657916,39.220327373785835,2020-06-08,pollution,high,satellite
-79.79516044760537,-174.63012687598754,2020-11-07,poaching,medium,satellite
-69.26316781496331,144.4718910482619,2025-05-06,poaching,high,satellite
45.0231459849924,-82.02179441800143,2023-12-08,logging,low,news
27.304091336003452,-105.4512229665072,2024-05-12,pollution,medium,report
-52.29407294211201,102.12827505889663,2024-10-23,pollution,medium,news
58.781599194038506,117.9544708353726,2025-05-23,logging,medium,satellite
-27.978690675294935,-49.0543410837069,2021-02-10,pollution,low,satellite
6.328991540694275,54.84049681759902,2021-06-04,poaching,medium,news
73.3479366811612,-0.9612287254821865,2022-06-24,poaching,medium,satellite
-50.994545676928425,-8.556141217276718,2024-08-06,poaching,medium,report
-70.87533947410364,15.557952799616714,2020-06-15,mining,high,report
-84.78497435070982,153.65070833086241,2023-03-19,logging,medium,satellite
-55.70076371479234,-171.65337062063892,2021-03-08,poaching,low,report
88.64650193155606,-160.4718436294142,2023-03-04,logging,low,news
14.422215085185314,109.00517268610906,2025-04-02,pollution,medium,news
-27.447720867837276,50.36065238998469,2022-09-28,pollution,low,satellite
-58.144544121050295,-151.07923908205245,2024-08-28,poaching,medium,report
-7.872879082631783,121.75790097026106,2021-11-05,logging,high,report
26.306726424174926,-26.61714039287844,2022-11-04,poaching,high,news
-18.058466457836246,40.46446906814151,2023-03-21,mining,low,report
-32.88138066885764,-112.1209031071853,2025-03-13,logging,medium,satellite
-29.83256610338738,66.11789701308763,2020-12-29,poaching,medium,satellite
-5.906968609923908,113.23015399984183,2022-01-23,mining,high,news
-22.405271754038793,-104.65093290070794,2023-07-26,pollution,high,report
74.12701501969508,157.84914622469245,2024-10-01,mining,high,report
51.739225421311346,-11.74880252365179,2020-06-07,pollution,medium,report
85.60943014650354,-10.704413715063055,2022-02-12,pollution,high,satellite
-3.807208667634498,-132.62907571626383,2022-02-24,mining,high,satellite
17.746813904360224,-41.087729579452144,2020-06-08,logging,medium,satellite
-33.90956109757117,23.73266631436863,2020-08-19,mining,low,news
74.866750322321,144.88279895887683,2021-04-18,logging,high,news
-53.063663970030504,-14.64083253072917,2024-05-04,pollution,high,news
-61.478418595018745,-43.649415738716954,2021-10-10,logging,high,satellite
64.58395062944786,-98.81405976530753,2020-05-01,logging,medium,satellite
-58.972286879239675,171.0756410907382,2023-08-27,logging,high,report
-57.694830639406284,-33.577705275578154,2022-02-05,poaching,high,satellite
6.39541466236669,165.03550424104048,2024-05-09,logging,low,news
-27.018613453774762,-80.33579887426201,2023-02-15,poaching,low,satellite
18.19889032887164,-89.25201741695521,2025-02-05,poaching,low,satellite
-49.58114454327286,-175.32634031635897,2021-09-29,poaching,medium,news
43.2266695524456,-62.149505783982335,2020-02-22,logging,medium,report
-27.457902539905213,-60.40779683744569,2020-06-02,logging,low,report
-31.516060410045597,-176.93948003070838,2022-10-20,pollution,medium,news
-47.477555339240936,61.82745557637267,2024-08-29,logging,low,report
-38.29642101848804,-14.735847063837952,2022-08-15,mining,high,news
48.04865540056218,-102.76464192052134,2024-01-20,poaching,high,satellite
-29.383774486603016,168.9146036145013,2022-06-20,mining,medium,satellite
-57.349556334176036,-148.3676213329583,2023-07-10,logging,low,satellite
-29.06092189164867,41.910725485444345,2023-04-16,logging,medium,satellite
-43.50003663483561,13.757242873806916,2021-11-25,logging,high,report
72.58547257767191,-7.438983100266768,2023-09-05,pollution,low,satellite
52.30044336856983,110.11987961879476,2024-08-02,mining,medium,report
20.529736979178935,89.29928724776795,2020-12-12,logging,medium,report
-5.2890234565751655,-57.31376484641173,2024-09-24,poaching,low,news
-86.68494171481474,138.9943660595781,2024-05-23,pollution,low,news
-5.4035982265532,46.33687736753362,2025-06-08,pollution,low,satellite
-72.28053754568408,138.58092387662714,2022-09-05,mining,low,report
-42.29775478936995,-19.61908082112609,2020-09-21,pollution,medium,news
14.526015913946637,-97.62917940193633,2022-03-13,logging,high,satellite
-16.520284556933035,139.22535568786753,2024-05-07,poaching,medium,news
-59.44047244886998,-13.174075087700515,2022-10-28,mining,high,news
21.90064266984767,-94.558149988536,2021-05-28,mining,medium,report
-88.95308849597315,-163.43338949516425,2020-03-16,mining,low,report
25.92120431082901,-79.74179625193753,2022-10-09,pollution,medium,report
58.85827905733149,29.21943879158735,2023-11-27,pollution,medium,report
55.81795639705396,152.05219964452004,2020-02-06,poaching,high,report
-31.50829241703257,58.13735712460198,2024-02-02,logging,high,report
16.297568108552156,85.60164737907132,2020-09-08,poaching,medium,satellite
-80.1617966542591,158.32454470511396,2024-04-28,mining,low,report
-52.51411211300127,-70.53959123925205,2023-04-03,logging,high,satellite
4.803241660669613,-108.55549453587878,2021-11-12,poaching,low,satellite
7.083243825279752,-89.16427511032744,2021-07-24,pollution,low,report
8.487330363718328,72.1257451594418,2021-12-04,mining,medium,report
37.136993285477075,161.95213514135395,2022-05-26,pollution,low,news
26.413045961449228,120.91899474531317,2022-07-07,logging,low,satellite
19.552025349280626,60.42956222659305,2023-09-24,logging,high,news
-39.0807693526877,-126.25362963153856,2020-08-11,mining,medium,satellite
-44.43021435997987,85.68896148873091,2022-12-02,logging,medium,report
-54.67353786363499,-98.72208485063635,2023-06-13,pollution,low,news
26.956280090979064,144.81125614034517,2021-05-25,pollution,high,news
86.87148161409343,-83.06742971479933,2024-04-14,poaching,low,news
-12.019876496157835,-165.31850513052353,2024-10-30,mining,low,news
